company_id,broad_sector,cluster_id,metric,metric_label,metric_value,sector_mean,sector_std,sector_count,z_score,abs_z_score,outlier_flag,handling
TECHM,Information Technology,0,operating_profit_margin_pct,Operating Profit Margin,8.666051,19.811732,6.9802,5,-1.596757,1.596757,False,computed
TECHM,Information Technology,0,return_on_equity_pct,Return on Equity,8.987964,27.12772,15.314355,5,-1.184494,1.184494,False,computed
TECHM,Information Technology,0,debt_to_equity,Debt to Equity,0.095129,0.093288,0.007259,5,0.253634,0.253634,False,computed
TECHM,Information Technology,0,return_on_capital_employed_pct,ROCE,18.602342,39.365916,18.586864,5,-1.11711,1.11711,False,computed
TECHM,Information Technology,0,asset_turnover,Asset Turnover,1.205034,1.278073,0.222732,5,-0.327923,0.327923,False,computed
TECHM,Information Technology,0,revenue_cagr_5yr,Revenue CAGR 5Yr,8.398438,15.019887,8.769128,5,-0.755086,0.755086,False,computed
TECHM,Information Technology,0,fcf_conversion_pct,FCF Conversion,112.250333,67.760424,31.153136,5,1.428104,1.428104,False,computed
TECHM,Information Technology,0,cfo_quality_score,CFO Quality Score,1.544725,1.201282,0.242393,5,1.416886,1.416886,False,computed
TECHM,Information Technology,0,capex_intensity_pct,Capex Intensity,2.53481,5.084186,3.61915,5,-0.704413,0.704413,False,computed
TITAN,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,6.84363,11.500325,6.968452,14,-0.668254,0.668254,False,computed
TITAN,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,10.359408,25.536186,24.661573,14,-0.615402,0.615402,False,computed
TITAN,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,37.219206,86.724106,232.104483,14,-0.213287,0.213287,False,computed
TITAN,Consumer Discretionary,0,debt_to_equity,Debt to Equity,1.653146,0.698619,1.0975,14,0.869728,0.869728,False,computed
TITAN,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,23.377874,441.11496,1497.893148,14,-0.278883,0.278883,False,computed
TITAN,Consumer Discretionary,0,asset_turnover,Asset Turnover,1.619298,5.157839,14.752203,14,-0.239865,0.239865,False,computed
TITAN,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,20.897164,13.604579,8.800016,14,0.828701,0.828701,False,computed
TITAN,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,28.45805,24.626797,37.425658,14,0.10237,0.10237,False,computed
TITAN,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,0.918059,0.178076,4.295602,14,0.172265,0.172265,False,computed
TITAN,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,0.369979,5.868292,5.264319,14,-1.044449,1.044449,False,computed
TORNTPHARM,Healthcare,0,net_profit_margin_pct,Net Profit Margin,15.436242,16.09725,5.874497,6,-0.112522,0.112522,False,computed
TORNTPHARM,Healthcare,0,operating_profit_margin_pct,Operating Profit Margin,31.394482,33.813647,21.510619,6,-0.112464,0.112464,False,computed
TORNTPHARM,Healthcare,0,return_on_equity_pct,Return on Equity,24.154026,16.635887,4.542244,6,1.65516,1.65516,False,computed
TORNTPHARM,Healthcare,0,debt_to_equity,Debt to Equity,0.586639,0.249827,0.33733,6,0.998468,0.998468,False,computed
TORNTPHARM,Healthcare,0,return_on_capital_employed_pct,ROCE,32.303732,32.155045,20.046062,6,0.007417,0.007417,False,computed
TORNTPHARM,Healthcare,0,asset_turnover,Asset Turnover,0.739607,0.744747,0.221416,6,-0.023213,0.023213,False,computed
TORNTPHARM,Healthcare,0,revenue_cagr_5yr,Revenue CAGR 5Yr,6.932744,10.698731,2.687796,6,-1.401143,1.401143,False,computed
TORNTPHARM,Healthcare,0,fcf_conversion_pct,FCF Conversion,92.220903,42.13186,39.57804,6,1.265577,1.265577,False,computed
TORNTPHARM,Healthcare,0,cfo_quality_score,CFO Quality Score,1.831031,1.793315,0.891238,6,0.042319,0.042319,False,computed
TORNTPHARM,Healthcare,0,capex_intensity_pct,Capex Intensity,1.491424,6.754895,5.458638,6,-0.964246,0.964246,False,computed
TRENT,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,11.935354,11.500325,6.968452,14,0.062428,0.062428,False,computed
TRENT,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,15.927273,25.536186,24.661573,14,-0.389631,0.389631,False,computed
TRENT,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,36.307768,86.724106,232.104483,14,-0.217214,0.217214,False,computed
TRENT,Consumer Discretionary,0,debt_to_equity,Debt to Equity,0.430924,0.698619,1.0975,14,-0.243914,0.243914,False,computed
TRENT,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,50.850369,441.11496,1497.893148,14,-0.260542,0.260542,False,computed
TRENT,Consumer Discretionary,0,asset_turnover,Asset Turnover,1.727869,5.157839,14.752203,14,-0.232506,0.232506,False,computed
TRENT,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,36.306916,13.604579,8.800016,14,2.579806,2.579806,False,computed
TRENT,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,42.668696,24.626797,37.425658,14,0.482073,0.482073,False,computed
TRENT,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,1.182342,0.178076,4.295602,14,0.233789,0.233789,False,computed
TRENT,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,4.105051,5.868292,5.264319,14,-0.334942,0.334942,False,computed
TVSMOTOR,Consumer Discretionary,0,net_profit_margin_pct,Net Profit Margin,4.544642,11.500325,6.968452,14,-0.998168,0.998168,False,computed
TVSMOTOR,Consumer Discretionary,0,operating_profit_margin_pct,Operating Profit Margin,14.050326,25.536186,24.661573,14,-0.465739,0.465739,False,computed
TVSMOTOR,Consumer Discretionary,0,return_on_equity_pct,Return on Equity,26.223467,86.724106,232.104483,14,-0.260661,0.260661,False,computed
TVSMOTOR,Consumer Discretionary,0,debt_to_equity,Debt to Equity,3.833432,0.698619,1.0975,14,2.856321,2.856321,False,computed
TVSMOTOR,Consumer Discretionary,0,return_on_capital_employed_pct,ROCE,17.096676,441.11496,1497.893148,14,-0.283076,0.283076,False,computed
TVSMOTOR,Consumer Discretionary,0,asset_turnover,Asset Turnover,0.931492,5.157839,14.752203,14,-0.286489,0.286489,False,computed
TVSMOTOR,Consumer Discretionary,0,revenue_cagr_5yr,Revenue CAGR 5Yr,14.192388,13.604579,8.800016,14,0.066796,0.066796,False,computed
TVSMOTOR,Consumer Discretionary,0,fcf_conversion_pct,FCF Conversion,-40.981818,24.626797,37.425658,14,-1.753038,1.753038,False,computed
TVSMOTOR,Consumer Discretionary,0,cfo_quality_score,CFO Quality Score,-0.750895,0.178076,4.295602,14,-0.216261,0.216261,False,computed
TVSMOTOR,Consumer Discretionary,0,capex_intensity_pct,Capex Intensity,2.557159,5.868292,5.264319,14,-0.628976,0.628976,False,computed
INDIGO,Consumer Discretionary,1,net_profit_margin_pct,Net Profit Margin,11.852723,11.500325,6.968452,14,0.05057,0.05057,False,computed
INDIGO,Consumer Discretionary,1,operating_profit_margin_pct,Operating Profit Margin,76.298909,25.536186,24.661573,14,2.058373,2.058373,False,computed
INDIGO,Consumer Discretionary,1,return_on_equity_pct,Return on Equity,892.568306,86.724106,232.104483,14,3.471903,3.471903,True,computed
INDIGO,Consumer Discretionary,1,debt_to_equity,Debt to Equity,0.018579,0.698619,1.0975,14,-0.619627,0.619627,False,computed
INDIGO,Consumer Discretionary,1,return_on_capital_employed_pct,ROCE,5643.454936,441.11496,1497.893148,14,3.473105,3.473105,True,computed
INDIGO,Consumer Discretionary,1,asset_turnover,Asset Turnover,56.386252,5.157839,14.752203,14,3.472594,3.472594,True,computed
INDIGO,Consumer Discretionary,1,revenue_cagr_5yr,Revenue CAGR 5Yr,19.313355,13.604579,8.800016,14,0.648723,0.648723,False,computed
INDIGO,Consumer Discretionary,1,fcf_conversion_pct,FCF Conversion,17.925551,24.626797,37.425658,14,-0.179055,0.179055,False,computed
INDIGO,Consumer Discretionary,1,cfo_quality_score,CFO Quality Score,-14.344663,0.178076,4.295602,14,-3.380839,3.380839,True,computed
INDIGO,Consumer Discretionary,1,capex_intensity_pct,Capex Intensity,17.065773,5.868292,5.264319,14,2.127052,2.127052,False,computed
ATGL,Energy,0,net_profit_margin_pct,Net Profit Margin,14.927374,16.022672,12.981687,14,-0.084373,0.084373,False,computed
ATGL,Energy,0,operating_profit_margin_pct,Operating Profit Margin,24.670391,33.596854,24.659114,14,-0.361994,0.361994,False,computed
ATGL,Energy,0,return_on_equity_pct,Return on Equity,18.659218,17.933799,11.243965,14,0.064516,0.064516,False,computed
ATGL,Energy,0,debt_to_equity,Debt to Equity,0.434916,1.459648,1.634055,14,-0.62711,0.62711,False,computed
ATGL,Energy,0,return_on_capital_employed_pct,ROCE,22.698073,19.326477,8.626593,14,0.390837,0.390837,False,computed
ATGL,Energy,0,asset_turnover,Asset Turnover,0.678853,0.653519,0.612361,14,0.041371,0.041371,False,computed
ATGL,Energy,0,revenue_cagr_5yr,Revenue CAGR 5Yr,21.088649,12.446835,8.494439,14,1.01735,1.01735,False,computed
ATGL,Energy,0,fcf_conversion_pct,FCF Conversion,18.387681,18.263863,65.003647,14,0.001905,0.001905,False,computed
ATGL,Energy,0,cfo_quality_score,CFO Quality Score,1.394199,2.010569,1.208837,14,-0.509887,0.509887,False,computed
ATGL,Energy,0,capex_intensity_pct,Capex Intensity,16.804469,36.529155,59.038781,14,-0.334097,0.334097,False,computed
SBIN,Financials,0,net_profit_margin_pct,Net Profit Margin,15.834413,38.238003,87.706652,23,-0.255438,0.255438,False,computed
SBIN,Financials,0,operating_profit_margin_pct,Operating Profit Margin,-13.729169,53.425739,35.593822,22,-1.886701,1.886701,False,computed
SBIN,Financials,0,revenue_cagr_5yr,Revenue CAGR 5Yr,11.6338,17.744843,5.304504,22,-1.152048,1.152048,False,computed
SBIN,Financials,0,fcf_conversion_pct,FCF Conversion,-30.110951,-132.589622,254.419738,22,0.402794,0.402794,False,computed
SBIN,Financials,0,cfo_quality_score,CFO Quality Score,1.053882,2.380893,8.557163,23,-0.155076,0.155076,False,computed
SBIN,Financials,0,capex_intensity_pct,Capex Intensity,0.791459,14.614712,23.266484,23,-0.594127,0.594127,False,computed
